geoid,name,total_population,median_income,median_home_value,educational_attainment,white_alone,black_alone,native,asian,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino
34003056200,"Census Tract 562, Bergen County, New Jersey",5300,113452.0,442500.0,1811.0,4201.0,121.0,0.0,448.0,0.0,0.0,51.0,479.0
34003057101,"Census Tract 571.01, Bergen County, New Jersey",4197,51774.0,360300.0,1075.0,2928.0,308.0,0.0,367.0,0.0,0.0,61.0,533.0
34003057102,"Census Tract 571.02, Bergen County, New Jersey",4011,63264.0,393000.0,776.0,3200.0,2.0,8.0,232.0,0.0,8.0,82.0,479.0
34003057200,"Census Tract 572, Bergen County, New Jersey",3410,57083.0,310400.0,470.0,2627.0,0.0,0.0,10.0,0.0,0.0,20.0,753.0
34003058100,"Census Tract 581, Bergen County, New Jersey",3843,107500.0,531000.0,1556.0,3304.0,13.0,0.0,219.0,0.0,0.0,0.0,307.0
34003058200,"Census Tract 582, Bergen County, New Jersey",5470,116615.0,481000.0,2033.0,4689.0,6.0,0.0,346.0,0.0,13.0,5.0,411.0
34003059100,"Census Tract 591, Bergen County, New Jersey",5394,87938.0,426800.0,1862.0,3481.0,434.0,0.0,280.0,0.0,0.0,53.0,1146.0
34003059200,"Census Tract 592, Bergen County, New Jersey",5776,96932.0,443100.0,1856.0,4196.0,277.0,0.0,502.0,0.0,25.0,70.0,706.0
34003060000,"Census Tract 600, Bergen County, New Jersey",8164,99871.0,383600.0,2018.0,6008.0,108.0,0.0,1084.0,0.0,0.0,172.0,792.0
34003061100,"Census Tract 611, Bergen County, New Jersey",4531,137000.0,658700.0,2009.0,3895.0,10.0,0.0,332.0,0.0,0.0,1.0,293.0
34003061200,"Census Tract 612, Bergen County, New Jersey",3486,132267.0,787100.0,1394.0,3351.0,0.0,0.0,28.0,0.0,0.0,50.0,57.0
34003061300,"Census Tract 613, Bergen County, New Jersey",3875,150250.0,802900.0,1602.0,3442.0,22.0,0.0,143.0,0.0,0.0,24.0,244.0
34003061400,"Census Tract 614, Bergen County, New Jersey",5227,149554.0,671600.0,2407.0,4532.0,31.0,0.0,354.0,0.0,0.0,105.0,205.0
34013000100,"Census Tract 1, Essex County, New Jersey",6443,37064.0,230200.0,741.0,540.0,1004.0,0.0,412.0,0.0,38.0,49.0,4400.0
34013000200,"Census Tract 2, Essex County, New Jersey",3217,30929.0,325800.0,193.0,347.0,342.0,40.0,90.0,0.0,47.0,9.0,2350.0
34013000300,"Census Tract 3, Essex County, New Jersey",4119,19734.0,193400.0,217.0,407.0,1408.0,0.0,0.0,0.0,0.0,26.0,2278.0
34013000400,"Census Tract 4, Essex County, New Jersey",2068,45031.0,264800.0,237.0,334.0,113.0,29.0,35.0,0.0,126.0,6.0,1454.0
34013000500,"Census Tract 5, Essex County, New Jersey",1922,33781.0,206300.0,134.0,229.0,127.0,0.0,63.0,0.0,19.0,33.0,1451.0
34013000600,"Census Tract 6, Essex County, New Jersey",4408,41226.0,271100.0,232.0,380.0,326.0,0.0,175.0,111.0,0.0,0.0,3416.0
34013000700,"Census Tract 7, Essex County, New Jersey",6389,26870.0,267700.0,583.0,172.0,2812.0,0.0,110.0,0.0,19.0,0.0,3276.0
34013000800,"Census Tract 8, Essex County, New Jersey",4766,39327.0,220300.0,352.0,242.0,868.0,22.0,27.0,0.0,152.0,53.0,3402.0
34013000900,"Census Tract 9, Essex County, New Jersey",3777,23115.0,227100.0,240.0,51.0,1668.0,79.0,12.0,0.0,34.0,39.0,1973.0
34013001000,"Census Tract 10, Essex County, New Jersey",3506,31786.0,211500.0,306.0,230.0,2005.0,0.0,55.0,0.0,35.0,5.0,1176.0
34013001100,"Census Tract 11, Essex County, New Jersey",3141,41625.0,221700.0,292.0,929.0,1041.0,0.0,316.0,0.0,0.0,53.0,802.0
34013001300,"Census Tract 13, Essex County, New Jersey",1765,31176.0,-666666666.0,176.0,11.0,1322.0,0.0,96.0,21.0,0.0,0.0,315.0
34013001400,"Census Tract 14, Essex County, New Jersey",2748,27328.0,165800.0,146.0,26.0,2044.0,0.0,45.0,0.0,0.0,0.0,633.0
34013001500,"Census Tract 15, Essex County, New Jersey",1736,17083.0,286400.0,36.0,26.0,1408.0,0.0,18.0,0.0,0.0,0.0,284.0
34013001600,"Census Tract 16, Essex County, New Jersey",1755,33563.0,213600.0,159.0,44.0,922.0,0.0,0.0,0.0,0.0,8.0,781.0
34013001700,"Census Tract 17, Essex County, New Jersey",2285,30597.0,171900.0,112.0,0.0,1682.0,0.0,0.0,0.0,14.0,44.0,545.0
34013001800,"Census Tract 18, Essex County, New Jersey",1923,29896.0,140000.0,118.0,0.0,1692.0,0.0,2.0,0.0,0.0,0.0,229.0
34013001900,"Census Tract 19, Essex County, New Jersey",1994,23313.0,171400.0,87.0,9.0,1831.0,0.0,0.0,0.0,0.0,0.0,154.0
34013002000,"Census Tract 20, Essex County, New Jersey",4518,33980.0,198400.0,413.0,50.0,4113.0,0.0,0.0,0.0,0.0,135.0,220.0
34013002100,"Census Tract 21, Essex County, New Jersey",3155,50476.0,222500.0,431.0,45.0,2930.0,23.0,93.0,0.0,0.0,0.0,71.0
34013002201,"Census Tract 22.01, Essex County, New Jersey",9075,33862.0,228200.0,696.0,519.0,4918.0,0.0,988.0,0.0,185.0,258.0,2207.0
34013002202,"Census Tract 22.02, Essex County, New Jersey",3585,50163.0,216700.0,422.0,162.0,3136.0,0.0,153.0,0.0,87.0,23.0,24.0
34013002300,"Census Tract 23, Essex County, New Jersey",4605,43565.0,183600.0,496.0,95.0,3680.0,23.0,0.0,0.0,95.0,0.0,735.0
34013002400,"Census Tract 24, Essex County, New Jersey",2531,26724.0,179900.0,158.0,54.0,2313.0,15.0,81.0,0.0,0.0,32.0,51.0
34013002500,"Census Tract 25, Essex County, New Jersey",3283,28179.0,161400.0,194.0,67.0,3097.0,0.0,0.0,0.0,10.0,27.0,82.0
34013002600,"Census Tract 26, Essex County, New Jersey",1912,23438.0,169200.0,80.0,28.0,1535.0,0.0,0.0,0.0,39.0,0.0,310.0
34013002800,"Census Tract 28, Essex County, New Jersey",1678,29167.0,197200.0,141.0,0.0,1351.0,28.0,24.0,0.0,0.0,0.0,275.0
34013003100,"Census Tract 31, Essex County, New Jersey",1952,30246.0,163700.0,65.0,1.0,1751.0,0.0,0.0,0.0,0.0,24.0,176.0
34013003500,"Census Tract 35, Essex County, New Jersey",2095,32750.0,173600.0,115.0,14.0,1806.0,0.0,33.0,0.0,0.0,5.0,237.0
34013003700,"Census Tract 37, Essex County, New Jersey",1459,29038.0,168000.0,107.0,21.0,1330.0,0.0,0.0,0.0,0.0,0.0,108.0
34013003800,"Census Tract 38, Essex County, New Jersey",2094,37431.0,164800.0,194.0,7.0,1773.0,0.0,20.0,0.0,0.0,0.0,294.0
34013003900,"Census Tract 39, Essex County, New Jersey",969,12191.0,290000.0,20.0,0.0,894.0,0.0,3.0,0.0,0.0,5.0,67.0
34013004100,"Census Tract 41, Essex County, New Jersey",2311,24302.0,171000.0,157.0,0.0,2129.0,0.0,0.0,0.0,34.0,26.0,122.0
34013004200,"Census Tract 42, Essex County, New Jersey",2407,35968.0,170000.0,174.0,6.0,2257.0,17.0,32.0,0.0,0.0,0.0,95.0
34013004300,"Census Tract 43, Essex County, New Jersey",2510,26059.0,188500.0,170.0,0.0,2393.0,0.0,0.0,0.0,0.0,40.0,77.0
34013004400,"Census Tract 44, Essex County, New Jersey",1547,31141.0,207300.0,82.0,12.0,1416.0,0.0,10.0,0.0,0.0,8.0,101.0
34013004500,"Census Tract 45, Essex County, New Jersey",3115,38512.0,211700.0,296.0,29.0,2996.0,0.0,33.0,0.0,0.0,14.0,43.0
34013004600,"Census Tract 46, Essex County, New Jersey",2656,26369.0,227200.0,258.0,0.0,2585.0,0.0,0.0,0.0,49.0,22.0,0.0
34013004700,"Census Tract 47, Essex County, New Jersey",5508,45224.0,232000.0,872.0,27.0,5284.0,0.0,72.0,0.0,0.0,64.0,61.0
34013004801,"Census Tract 48.01, Essex County, New Jersey",2361,26417.0,186300.0,120.0,55.0,1807.0,0.0,0.0,0.0,28.0,16.0,455.0
34013004802,"Census Tract 48.02, Essex County, New Jersey",3297,13689.0,138800.0,87.0,83.0,2325.0,0.0,12.0,0.0,0.0,29.0,848.0
34013004900,"Census Tract 49, Essex County, New Jersey",3441,34534.0,249100.0,273.0,37.0,3020.0,0.0,16.0,0.0,0.0,47.0,321.0
34013005000,"Census Tract 50, Essex County, New Jersey",2760,30086.0,196000.0,212.0,65.0,2413.0,0.0,2.0,0.0,0.0,0.0,280.0
34013005100,"Census Tract 51, Essex County, New Jersey",2122,46017.0,197100.0,182.0,74.0,1880.0,0.0,0.0,0.0,0.0,16.0,152.0
34013005200,"Census Tract 52, Essex County, New Jersey",1372,52292.0,222400.0,141.0,13.0,1164.0,0.0,0.0,0.0,0.0,0.0,195.0
34013005300,"Census Tract 53, Essex County, New Jersey",1948,27333.0,188900.0,131.0,75.0,1812.0,5.0,0.0,0.0,25.0,0.0,31.0
34013005400,"Census Tract 54, Essex County, New Jersey",3579,26390.0,268200.0,200.0,20.0,3081.0,0.0,113.0,0.0,0.0,12.0,353.0
34013005700,"Census Tract 57, Essex County, New Jersey",2564,36667.0,197300.0,226.0,340.0,1054.0,15.0,0.0,0.0,169.0,5.0,996.0
34013006200,"Census Tract 62, Essex County, New Jersey",1649,16518.0,75000.0,80.0,0.0,1190.0,0.0,0.0,0.0,0.0,0.0,459.0
34013006400,"Census Tract 64, Essex County, New Jersey",1063,57639.0,197500.0,465.0,38.0,712.0,0.0,59.0,0.0,60.0,67.0,127.0
34013006600,"Census Tract 66, Essex County, New Jersey",1432,34398.0,-666666666.0,218.0,29.0,1009.0,0.0,12.0,0.0,31.0,38.0,313.0
34013006700,"Census Tract 67, Essex County, New Jersey",3750,14317.0,334800.0,186.0,290.0,2417.0,177.0,8.0,0.0,0.0,0.0,858.0
34013006800,"Census Tract 68, Essex County, New Jersey",6062,41132.0,336700.0,476.0,1142.0,951.0,0.0,90.0,0.0,319.0,63.0,3497.0
34013006900,"Census Tract 69, Essex County, New Jersey",5100,41985.0,327000.0,503.0,1433.0,63.0,0.0,0.0,0.0,225.0,28.0,3351.0
34013007000,"Census Tract 70, Essex County, New Jersey",3963,45559.0,234300.0,361.0,2144.0,1.0,0.0,0.0,0.0,185.0,15.0,1618.0
34013007100,"Census Tract 71, Essex County, New Jersey",3696,55489.0,252100.0,505.0,2085.0,81.0,0.0,0.0,0.0,378.0,0.0,1152.0
34013007200,"Census Tract 72, Essex County, New Jersey",4290,69750.0,242500.0,395.0,1912.0,28.0,13.0,0.0,0.0,255.0,0.0,2095.0
34013007300,"Census Tract 73, Essex County, New Jersey",5922,48194.0,277500.0,452.0,2254.0,202.0,0.0,0.0,0.0,756.0,71.0,2639.0
34013007400,"Census Tract 74, Essex County, New Jersey",5359,47917.0,251500.0,301.0,1396.0,1869.0,0.0,9.0,8.0,229.0,38.0,1810.0
34013007501,"Census Tract 75.01, Essex County, New Jersey",4341,27438.0,306900.0,420.0,1287.0,561.0,25.0,0.0,0.0,264.0,120.0,2084.0
34013007502,"Census Tract 75.02, Essex County, New Jersey",2741,40313.0,312900.0,190.0,559.0,542.0,25.0,13.0,0.0,83.0,149.0,1395.0
34013007600,"Census Tract 76, Essex County, New Jersey",3321,39767.0,275600.0,436.0,1118.0,94.0,0.0,53.0,0.0,157.0,28.0,1871.0
34013007700,"Census Tract 77, Essex County, New Jersey",3299,49880.0,233300.0,387.0,964.0,25.0,0.0,0.0,0.0,110.0,34.0,2166.0
34013007800,"Census Tract 78, Essex County, New Jersey",3844,45184.0,237300.0,223.0,1162.0,137.0,150.0,0.0,0.0,0.0,0.0,2395.0
34013007900,"Census Tract 79, Essex County, New Jersey",4285,41182.0,304300.0,599.0,1253.0,250.0,61.0,72.0,0.0,179.0,17.0,2514.0
34013008000,"Census Tract 80, Essex County, New Jersey",2447,44857.0,229500.0,569.0,566.0,595.0,125.0,168.0,0.0,39.0,63.0,897.0
34013008100,"Census Tract 81, Essex County, New Jersey",3160,23667.0,-666666666.0,405.0,164.0,2253.0,146.0,23.0,0.0,19.0,34.0,521.0
34013008200,"Census Tract 82, Essex County, New Jersey",2232,18598.0,223700.0,256.0,123.0,1801.0,6.0,111.0,0.0,30.0,19.0,142.0
34013008700,"Census Tract 87, Essex County, New Jersey",4041,40179.0,199400.0,485.0,238.0,950.0,37.0,0.0,0.0,154.0,0.0,2699.0
34013008800,"Census Tract 88, Essex County, New Jersey",1779,36423.0,221500.0,147.0,0.0,471.0,41.0,0.0,13.0,0.0,0.0,1282.0
34013008900,"Census Tract 89, Essex County, New Jersey",2028,25250.0,124800.0,120.0,26.0,583.0,75.0,16.0,0.0,0.0,0.0,1356.0
34013009000,"Census Tract 90, Essex County, New Jersey",2003,37793.0,-666666666.0,381.0,115.0,1203.0,0.0,129.0,0.0,0.0,28.0,528.0
34013009100,"Census Tract 91, Essex County, New Jersey",2701,36224.0,170200.0,154.0,109.0,447.0,0.0,0.0,0.0,0.0,0.0,2145.0
34013009200,"Census Tract 92, Essex County, New Jersey",2967,21462.0,235000.0,142.0,176.0,1322.0,82.0,22.0,0.0,0.0,37.0,1410.0
34013009300,"Census Tract 93, Essex County, New Jersey",5144,34844.0,217000.0,518.0,212.0,1309.0,0.0,158.0,0.0,197.0,0.0,3268.0
34013009400,"Census Tract 94, Essex County, New Jersey",5187,30176.0,285800.0,724.0,853.0,974.0,0.0,185.0,0.0,0.0,384.0,2791.0
34013009500,"Census Tract 95, Essex County, New Jersey",5613,29913.0,326300.0,627.0,430.0,809.0,26.0,49.0,0.0,0.0,126.0,4199.0
34013009600,"Census Tract 96, Essex County, New Jersey",4825,33902.0,253600.0,228.0,87.0,1274.0,54.0,1.0,0.0,42.0,116.0,3305.0
34013009700,"Census Tract 97, Essex County, New Jersey",5290,32048.0,210100.0,295.0,214.0,766.0,0.0,16.0,0.0,63.0,0.0,4231.0
34013009900,"Census Tract 99, Essex County, New Jersey",1862,27756.0,197000.0,253.0,52.0,1733.0,0.0,0.0,0.0,0.0,33.0,44.0
34013010000,"Census Tract 100, Essex County, New Jersey",2870,60192.0,200000.0,617.0,140.0,2650.0,0.0,22.0,0.0,0.0,17.0,41.0
34013010100,"Census Tract 101, Essex County, New Jersey",3118,53684.0,205400.0,457.0,46.0,2764.0,0.0,62.0,0.0,0.0,0.0,246.0
34013010200,"Census Tract 102, Essex County, New Jersey",4770,40585.0,223000.0,644.0,148.0,4286.0,11.0,62.0,0.0,0.0,0.0,274.0
34013010300,"Census Tract 103, Essex County, New Jersey",3816,37366.0,216900.0,383.0,62.0,3229.0,0.0,53.0,0.0,100.0,0.0,372.0
34013010400,"Census Tract 104, Essex County, New Jersey",4452,41188.0,257800.0,656.0,134.0,3993.0,0.0,0.0,0.0,13.0,125.0,187.0
34013010500,"Census Tract 105, Essex County, New Jersey",4746,36368.0,217600.0,474.0,62.0,3934.0,9.0,59.0,0.0,41.0,33.0,608.0
34013010600,"Census Tract 106, Essex County, New Jersey",4426,25483.0,219700.0,361.0,89.0,3563.0,0.0,0.0,0.0,17.0,75.0,682.0
34013010700,"Census Tract 107, Essex County, New Jersey",3075,45054.0,194500.0,357.0,86.0,2581.0,0.0,30.0,0.0,0.0,0.0,378.0
34013010800,"Census Tract 108, Essex County, New Jersey",2474,44263.0,213200.0,207.0,22.0,1996.0,0.0,15.0,0.0,0.0,0.0,441.0
34013010900,"Census Tract 109, Essex County, New Jersey",2493,36477.0,248800.0,178.0,36.0,2186.0,0.0,0.0,0.0,0.0,49.0,222.0
34013011100,"Census Tract 111, Essex County, New Jersey",4082,28986.0,110000.0,351.0,76.0,3404.0,109.0,0.0,0.0,33.0,99.0,470.0
34013011200,"Census Tract 112, Essex County, New Jersey",3024,31774.0,209100.0,294.0,26.0,2637.0,0.0,20.0,0.0,58.0,47.0,236.0
34013011300,"Census Tract 113, Essex County, New Jersey",3532,36206.0,-666666666.0,301.0,46.0,3043.0,0.0,40.0,0.0,67.0,11.0,325.0
34013011400,"Census Tract 114, Essex County, New Jersey",4790,49654.0,179700.0,961.0,232.0,4003.0,23.0,93.0,0.0,0.0,86.0,353.0
34013011500,"Census Tract 115, Essex County, New Jersey",2328,44226.0,171400.0,158.0,65.0,2120.0,34.0,11.0,0.0,47.0,15.0,36.0
34013011600,"Census Tract 116, Essex County, New Jersey",2981,37347.0,215300.0,182.0,16.0,2826.0,0.0,0.0,0.0,0.0,39.0,100.0
34013011700,"Census Tract 117, Essex County, New Jersey",3439,37278.0,203400.0,483.0,154.0,3019.0,0.0,38.0,0.0,41.0,90.0,97.0
34013011800,"Census Tract 118, Essex County, New Jersey",2343,60057.0,201900.0,270.0,19.0,2160.0,57.0,0.0,0.0,0.0,7.0,100.0
34013011900,"Census Tract 119, Essex County, New Jersey",1684,37188.0,127100.0,116.0,26.0,1363.0,0.0,91.0,17.0,0.0,34.0,153.0
34013012000,"Census Tract 120, Essex County, New Jersey",6332,49676.0,174300.0,656.0,215.0,5144.0,6.0,280.0,0.0,0.0,0.0,687.0
34013012100,"Census Tract 121, Essex County, New Jersey",3845,42331.0,174400.0,293.0,86.0,2734.0,0.0,125.0,0.0,38.0,0.0,862.0
34013012200,"Census Tract 122, Essex County, New Jersey",5101,36984.0,223200.0,483.0,128.0,4528.0,0.0,114.0,0.0,0.0,31.0,300.0
34013012300,"Census Tract 123, Essex County, New Jersey",4994,39242.0,185900.0,574.0,133.0,4325.0,0.0,0.0,0.0,0.0,28.0,508.0
34013012400,"Census Tract 124, Essex County, New Jersey",4376,28603.0,190900.0,459.0,126.0,3656.0,0.0,0.0,0.0,0.0,51.0,543.0
34013012500,"Census Tract 125, Essex County, New Jersey",3800,38491.0,206400.0,359.0,62.0,3530.0,0.0,31.0,0.0,0.0,74.0,103.0
34013012600,"Census Tract 126, Essex County, New Jersey",3065,31042.0,166000.0,141.0,77.0,2833.0,0.0,0.0,0.0,0.0,0.0,155.0
34013012700,"Census Tract 127, Essex County, New Jersey",4472,50000.0,172500.0,318.0,34.0,4107.0,0.0,190.0,0.0,0.0,30.0,111.0
34013012800,"Census Tract 128, Essex County, New Jersey",3336,42284.0,165900.0,367.0,268.0,2569.0,0.0,94.0,0.0,38.0,229.0,138.0
34013012900,"Census Tract 129, Essex County, New Jersey",3784,31983.0,167500.0,294.0,30.0,2761.0,0.0,21.0,0.0,0.0,12.0,960.0
34013013000,"Census Tract 130, Essex County, New Jersey",1982,50750.0,-666666666.0,430.0,30.0,1600.0,0.0,148.0,0.0,52.0,30.0,122.0
34013013100,"Census Tract 131, Essex County, New Jersey",1940,32750.0,179700.0,108.0,7.0,1658.0,0.0,0.0,0.0,0.0,0.0,275.0
34013013200,"Census Tract 132, Essex County, New Jersey",2245,26684.0,157600.0,215.0,41.0,2108.0,0.0,26.0,0.0,0.0,27.0,43.0
34013013300,"Census Tract 133, Essex County, New Jersey",3347,27331.0,158200.0,202.0,6.0,2962.0,0.0,17.0,0.0,9.0,34.0,319.0
34013013400,"Census Tract 134, Essex County, New Jersey",3676,104728.0,386600.0,1542.0,2858.0,12.0,0.0,374.0,0.0,0.0,60.0,372.0
34013013500,"Census Tract 135, Essex County, New Jersey",4665,98667.0,403800.0,1788.0,3411.0,165.0,0.0,419.0,0.0,0.0,12.0,658.0
34013013600,"Census Tract 136, Essex County, New Jersey",6635,90466.0,354000.0,2815.0,3993.0,229.0,0.0,1291.0,0.0,0.0,45.0,1077.0
34013013700,"Census Tract 137, Essex County, New Jersey",4532,61656.0,341900.0,939.0,3349.0,193.0,0.0,109.0,0.0,52.0,176.0,653.0
34013013800,"Census Tract 138, Essex County, New Jersey",4147,84056.0,362800.0,1331.0,3247.0,0.0,0.0,286.0,0.0,8.0,66.0,540.0
34013013900,"Census Tract 139, Essex County, New Jersey",4931,86429.0,336500.0,1332.0,3039.0,109.0,0.0,602.0,0.0,55.0,278.0,848.0
34013014000,"Census Tract 140, Essex County, New Jersey",4042,82833.0,279500.0,1035.0,1997.0,82.0,23.0,765.0,0.0,117.0,35.0,1023.0
34013014100,"Census Tract 141, Essex County, New Jersey",3922,71734.0,281800.0,786.0,1523.0,169.0,0.0,815.0,0.0,0.0,175.0,1240.0
34013014200,"Census Tract 142, Essex County, New Jersey",4214,87361.0,300000.0,960.0,1580.0,214.0,0.0,383.0,0.0,36.0,79.0,1922.0
34013014300,"Census Tract 143, Essex County, New Jersey",5529,60137.0,273200.0,832.0,1635.0,258.0,15.0,647.0,0.0,39.0,23.0,2927.0
34013014400,"Census Tract 144, Essex County, New Jersey",3623,52656.0,217200.0,769.0,907.0,620.0,0.0,510.0,0.0,8.0,59.0,1519.0
34013014500,"Census Tract 145, Essex County, New Jersey",4205,58704.0,266700.0,659.0,1136.0,582.0,0.0,92.0,0.0,5.0,61.0,2329.0
34013014600,"Census Tract 146, Essex County, New Jersey",4382,77888.0,279900.0,823.0,1116.0,648.0,0.0,295.0,0.0,35.0,42.0,2246.0
34013014700,"Census Tract 147, Essex County, New Jersey",6205,50018.0,229100.0,767.0,1816.0,594.0,55.0,638.0,0.0,68.0,107.0,2982.0
34013014800,"Census Tract 148, Essex County, New Jersey",3404,113056.0,376500.0,1373.0,2247.0,58.0,0.0,519.0,0.0,0.0,8.0,572.0
34013014900,"Census Tract 149, Essex County, New Jersey",4864,128105.0,351500.0,1698.0,3388.0,166.0,0.0,512.0,0.0,0.0,49.0,749.0
34013015000,"Census Tract 150, Essex County, New Jersey",3425,81417.0,346700.0,1199.0,2040.0,292.0,0.0,436.0,0.0,30.0,83.0,544.0
34013015100,"Census Tract 151, Essex County, New Jersey",4655,75135.0,290000.0,1126.0,2064.0,1015.0,0.0,210.0,0.0,68.0,60.0,1238.0
34013015200,"Census Tract 152, Essex County, New Jersey",4185,63266.0,288200.0,1160.0,2232.0,408.0,0.0,195.0,0.0,24.0,52.0,1274.0
34013015300,"Census Tract 153, Essex County, New Jersey",2873,65781.0,312900.0,1017.0,880.0,750.0,0.0,492.0,0.0,0.0,44.0,707.0
34013015400,"Census Tract 154, Essex County, New Jersey",4721,58802.0,314000.0,1234.0,2532.0,834.0,0.0,146.0,0.0,33.0,234.0,942.0
34013015500,"Census Tract 155, Essex County, New Jersey",4165,77115.0,291600.0,1028.0,1654.0,896.0,0.0,177.0,0.0,0.0,0.0,1438.0
34013015600,"Census Tract 156, Essex County, New Jersey",4003,68986.0,273600.0,1375.0,1302.0,929.0,11.0,698.0,0.0,40.0,109.0,914.0
34013015700,"Census Tract 157, Essex County, New Jersey",2318,66148.0,243400.0,478.0,428.0,886.0,0.0,172.0,0.0,0.0,29.0,803.0
34013015800,"Census Tract 158, Essex County, New Jersey",4034,62182.0,315300.0,971.0,1474.0,681.0,0.0,301.0,0.0,8.0,35.0,1535.0
34013015900,"Census Tract 159, Essex County, New Jersey",5335,63061.0,256400.0,768.0,648.0,1411.0,31.0,454.0,15.0,175.0,0.0,2632.0
34013016000,"Census Tract 160, Essex County, New Jersey",7615,170839.0,593300.0,3279.0,5848.0,349.0,0.0,206.0,0.0,0.0,266.0,946.0
34013016100,"Census Tract 161, Essex County, New Jersey",3293,183750.0,699000.0,1774.0,2718.0,53.0,10.0,118.0,0.0,0.0,87.0,317.0
34013016200,"Census Tract 162, Essex County, New Jersey",3387,244375.0,707100.0,2029.0,2867.0,150.0,0.0,114.0,0.0,14.0,79.0,163.0
34013016300,"Census Tract 163, Essex County, New Jersey",3851,157232.0,680800.0,2048.0,3221.0,203.0,0.0,173.0,0.0,0.0,114.0,140.0
34013016400,"Census Tract 164, Essex County, New Jersey",3768,127500.0,635300.0,1969.0,2870.0,378.0,0.0,144.0,0.0,0.0,70.0,306.0
34013016500,"Census Tract 165, Essex County, New Jersey",3841,153636.0,649400.0,1995.0,2454.0,494.0,0.0,186.0,0.0,15.0,258.0,434.0
34013016600,"Census Tract 166, Essex County, New Jersey",2988,89118.0,446700.0,1222.0,1511.0,983.0,0.0,86.0,0.0,0.0,92.0,316.0
34013016700,"Census Tract 167, Essex County, New Jersey",2548,59167.0,307100.0,991.0,902.0,1068.0,0.0,70.0,0.0,0.0,75.0,433.0
34013016800,"Census Tract 168, Essex County, New Jersey",3357,65484.0,302300.0,1505.0,1816.0,1069.0,0.0,0.0,0.0,109.0,122.0,241.0
34013016900,"Census Tract 169, Essex County, New Jersey",2987,127250.0,889400.0,1547.0,1824.0,539.0,0.0,116.0,0.0,0.0,253.0,255.0
34013017000,"Census Tract 170, Essex County, New Jersey",2891,88750.0,503400.0,1330.0,1442.0,956.0,21.0,103.0,0.0,9.0,138.0,231.0
34013017100,"Census Tract 171, Essex County, New Jersey",2394,39750.0,311200.0,427.0,171.0,1637.0,4.0,69.0,0.0,0.0,68.0,449.0
34013017200,"Census Tract 172, Essex County, New Jersey",2825,82174.0,370300.0,892.0,513.0,1654.0,11.0,175.0,0.0,80.0,142.0,261.0
34013017301,"Census Tract 173.01, Essex County, New Jersey",5630,122220.0,382800.0,2515.0,3597.0,764.0,14.0,552.0,0.0,0.0,174.0,543.0
34013017302,"Census Tract 173.02, Essex County, New Jersey",7590,96776.0,368700.0,3782.0,4408.0,1319.0,15.0,897.0,0.0,0.0,103.0,863.0
34013017400,"Census Tract 174, Essex County, New Jersey",5577,133500.0,340000.0,2193.0,2859.0,1323.0,0.0,549.0,0.0,15.0,93.0,738.0
34013017500,"Census Tract 175, Essex County, New Jersey",5828,75690.0,340100.0,2512.0,2791.0,1693.0,0.0,453.0,0.0,0.0,140.0,751.0
34013017600,"Census Tract 176, Essex County, New Jersey",4905,50224.0,270800.0,648.0,1099.0,1895.0,17.0,100.0,0.0,5.0,0.0,1789.0
34013017700,"Census Tract 177, Essex County, New Jersey",4789,49485.0,256700.0,624.0,552.0,1895.0,0.0,45.0,0.0,74.0,105.0,2118.0
34013017800,"Census Tract 178, Essex County, New Jersey",3564,48000.0,273300.0,478.0,841.0,1022.0,68.0,52.0,0.0,42.0,213.0,1394.0
34013017900,"Census Tract 179, Essex County, New Jersey",3450,122941.0,378700.0,1377.0,1739.0,1132.0,0.0,117.0,0.0,0.0,78.0,384.0
34013018000,"Census Tract 180, Essex County, New Jersey",5704,117321.0,425700.0,2656.0,3168.0,1545.0,0.0,505.0,0.0,4.0,99.0,383.0
34013018100,"Census Tract 181, Essex County, New Jersey",2003,41953.0,172100.0,179.0,86.0,1339.0,0.0,0.0,0.0,68.0,8.0,502.0
34013018200,"Census Tract 182, Essex County, New Jersey",4635,28942.0,176000.0,415.0,87.0,3052.0,10.0,0.0,0.0,34.0,9.0,1453.0
34013018300,"Census Tract 183, Essex County, New Jersey",5089,39873.0,142800.0,574.0,86.0,3384.0,0.0,59.0,0.0,25.0,41.0,1494.0
34013018400,"Census Tract 184, Essex County, New Jersey",1781,27257.0,219600.0,169.0,34.0,1336.0,0.0,51.0,0.0,32.0,7.0,321.0
34013018600,"Census Tract 186, Essex County, New Jersey",3633,34773.0,228700.0,341.0,109.0,1561.0,0.0,30.0,0.0,0.0,0.0,1933.0
34013018700,"Census Tract 187, Essex County, New Jersey",4975,27433.0,188800.0,778.0,63.0,4305.0,88.0,82.0,0.0,14.0,43.0,380.0
34013018800,"Census Tract 188, Essex County, New Jersey",4697,52411.0,287300.0,1381.0,298.0,3878.0,0.0,139.0,0.0,30.0,162.0,190.0
34013018900,"Census Tract 189, Essex County, New Jersey",3708,38810.0,210800.0,482.0,79.0,2888.0,0.0,60.0,17.0,0.0,43.0,621.0
34013019000,"Census Tract 190, Essex County, New Jersey",4418,178750.0,681900.0,2314.0,3068.0,718.0,0.0,259.0,0.0,14.0,140.0,219.0
